"","EIFRadj","crudeCFR","cumAsctRate","rcnt2wAsctRate","pctEstTotalCases","pctEstTotalCases_L","pctEstTotalCases_U","pctTotalCases","pctEstInfection","pctEstInfection_L","pctEstInfection_U","cumAsctRate_L","cumAsctRate_U","rcntAsct_L","rcntAsct_U","testPosRate7","rcntAsct1w","rcntAsct4w","deathRateTot","deathRate4w","cvDR"
"Hidalgo",0.556518388511971,3.55320875101412,14.2740175587429,18.1732781163522,58.835338964282,29.2324867689373,87.5865239747724,8.39816661450749,14.6620085982753,7.15641020860218,14.6620085982753,9.58842323383723,28.7288819486663,15.0387340337415,36.6219089314369,NA,18.141258436703,17.7583122474735,0.298404391071426,0.0257523913347245,112.080129982946
"El Paso",0.650117155257368,1.89697640971384,31.6879840277184,24.5492909132239,45.4103804877399,22.6222889577048,74.599899325359,14.3896341158811,5.5876824604217,1.95998174569744,7.22349111698723,19.2890798057547,63.6082146363896,15.1860915631101,49.4705407796779,NA,24.1322790522374,25.4012663236698,0.2729679646224,0.0314002364532957,87.0804464451982
"Nueces",0.632989486854007,1.87051519793598,32.1472291780743,35.2850943518346,31.950530619467,16.4078047926778,50.6637632608201,10.2712103018509,3.65431135972653,2.02351771083435,3.65431135972653,20.2732873374882,62.5995398630932,19.9310320889521,59.1759309255213,NA,35.2847461200499,35.2858219695557,0.192124549708087,0.0182187072999048,78.6586427229424
"Bexar",0.519835890076796,1.43764838415902,33.2485706331005,37.9892310404377,28.7677622430223,14.4531814465759,42.1527515262867,9.56486974893369,8.85343622552359,3.58989946738356,8.85343622552359,22.6909736674461,66.1782998040177,29.2942594146774,76.554056490578,NA,37.2397020455388,38.7902489727015,0.13750919539246,0.0295561690572589,109.156020936432
"Webb",0.640929359531621,1.58229338356487,38.5868515845529,55.306722854181,39.8910506719003,20.4451078016224,74.0929015882802,15.3927005182849,5.82602601755304,1.1165441748846,17.2111491242727,20.7748653222129,75.2879401157447,11.8823684922406,98.9999999999999,NA,56.0619351882627,53.5894437977849,0.243557681852778,0.0507411837193288,55.6848769747785
"Lubbock",0.680378626339681,1.57651082287192,39.980521515918,10.1589542528767,39.0171521912076,21.0815453176892,67.2845134937101,15.5992609267042,2.5158000004873,1.75288108647043,6.11061740770907,23.1840287113951,73.9948646630528,5.79365871318914,19.3658615525662,NA,7.10144829136932,16.7004913171999,0.245924036797523,0.0296019673922944,205.714165818781
"Fort Bend",0.446614541480647,0.955368601169257,42.0940049930344,39.1848898438671,16.9170887774464,9.5467324573029,23.6417197207451,7.12108019465437,6.20635398102617,2.36651033557449,6.70621776992308,30.1208214917029,74.5918064269938,27.5597186593429,78.9634901399125,NA,36.814390105614,43.0633468269018,0.0680325642438104,0.0100271876404124,138.251458299515
"Williamson",0.460116330839872,0.95993533067246,43.6163397849139,45.0080614383914,16.014914694786,8.32621381487393,21.941021946284,6.98511960954194,5.82230597398248,1.70196064931098,5.82230597398248,31.8358899901879,83.8931087388573,33.3012973450623,90.6980632016062,NA,43.6274128146565,47.2759288634153,0.0670526310217233,0.0158808862946187,127.129421551912
"Harris",0.693550500994548,1.41633255218492,47.0667125664139,89.7063041004854,15.4172839977787,9.11536345298116,26.572206537463,7.25640874478224,0.20131617875884,0.20131617875884,1.22995444605337,27.3082656291706,79.6063566989098,17.2396721234789,98.9999999999982,NA,91.3324940214792,85.6690725361301,0.102774879171944,0.0181117047370727,54.1892273872441
"Travis",0.64022847363695,1.10555087165819,54.3691263179253,60.0535949599464,10.8314448639308,6.70862451219193,18.8499242930215,5.88896194012699,1.05707376501182,0.783285141130773,2.61536614735749,31.2413028751907,87.7819578279374,19.1217150882433,99,NA,56.5575455620495,65.1883678877419,0.065105470060693,0.0109710324702521,133.733192703891
"Dallas",0.689795500584583,1.17792910016192,55.1947242021847,65.1586818582502,19.0033596633991,11.3312810469797,30.4421028575745,10.4888519553623,0.732566352609888,0.568843237080483,0.732566352609888,34.4550834889271,92.5654558551265,30.365950695606,98.9999999999914,NA,65.3486043475743,64.6499862503548,0.123551239455116,0.0244524545715096,35.2422183578357
"Tarrant",0.711555832710285,1.14710786846272,56.1198670371329,48.0046532627334,20.347409298868,12.5483529727607,32.9518273670392,11.4189390440259,1.44638204072963,1.06839111473964,1.657261269163,34.6534318623191,90.9995046267308,29.9124075855058,94.8656090772185,NA,44.0994227259741,54.0770328110469,0.130987548268983,0.0354927812958798,27.8149780639328
"Montgomery",0.663565021959721,0.989559691330004,61.825874180773,71.7447825451811,12.0598488088753,7.95956076887309,21.923154579854,7.45610695096671,1.07801333814532,1.07801333814532,3.91071149417828,34.0101919356916,93.6748542724216,24.7140206291354,98.9999999999952,NA,71.7376636627959,71.7506110186373,0.0737826289292211,0.015061132969497,89.8607523577672
"Denton",0.765761947662615,1.00054847341566,65.3684513939602,46.4841321833324,10.714320694532,7.36607196245591,18.913317928709,7.00378551539815,0.36332627890443,0.36332627890443,1.78291756690802,37.0309722587961,95.0816873782351,26.2869734919058,97.8710999109384,NA,48.0337226861341,58.4760076770052,0.0700762690556233,0.0158311837069182,88.7070478131048
"Collin",0.665929486179081,0.852952052261802,72.0059001446458,94.2255489070757,11.2094484323941,8.34181979491381,17.2311667865416,8.07146424499525,0.919919344750076,0.919919344750076,0.919919344750076,46.8422385145705,96.7590339210708,30.8025140527045,98.9999999999985,NA,95.2643462818959,92.0700506726493,0.0688457199252646,0.0166145017738717,125.838901756288
