"","EIFRadj","crudeCFR","cumAsctRate","rcnt2wAsctRate","pctEstTotalCases","pctEstTotalCases_L","pctEstTotalCases_U","pctTotalCases","pctEstInfection","pctEstInfection_L","pctEstInfection_U","cumAsctRate_L","cumAsctRate_U","rcntAsct_L","rcntAsct_U","testPosRate7","rcntAsct1w","rcntAsct4w","deathRateTot","deathRate4w","cvDR"
"NJ",0.65580044760557,4.36526352298651,14.3058895617049,60.3862775967626,32.2201651638599,16.2304744992557,54.515306857342,4.60938124494072,2.72941006367743,1.51610981957894,4.61115322417568,8.45520553888239,28.3995470690157,35.6902140486362,99,6.21121469853754,61.3887664649831,58.309640174712,0.201211638120779,0.014118139783094,46.9463070262395
"MA",0.675450239796416,3.83787228333781,15.5970932911403,32.8841152865281,27.7350367789379,13.7632513339091,46.8933993336334,4.32585956074303,3.6508589461002,1.809102583818,6.13906540523776,9.22487945470908,31.4305061776009,19.4494137527538,66.2664747440632,5.66395159869205,29.658001315592,35.1741168925495,0.166020965097875,0.0157127243905443,29.6613113514569
"NY",0.681159899310736,3.52422796602383,18.489725183115,84.2521762229619,22.0899885523677,11.5676367899452,36.8255679950405,4.08437817631435,0.981048662979313,0.956115506807499,1.11465389620038,11.0911478048741,35.3086654645361,55.8321447657588,98.999999999999,5.12431035438654,85.5197274338497,82.1870011855928,0.143942797927845,0.00931963047793666,76.485517254777
"CT",0.691689952587747,3.51597174872316,18.5242853820007,84.7834332344251,23.5390153382627,12.4088493979045,39.599745599294,4.36043437737271,1.60891473278477,1.47192296458991,2.49812930405318,11.0112686619139,35.1397155171296,38.5461388708301,99,6.47914163801322,88.2616699606428,78.4677753886787,0.153311640830037,0.0194935218398968,59.1578216195145
"PA",0.678151154751133,2.53082541427786,20.3113865297998,25.9286762743012,19.5872609741277,9.72001833980938,33.1377590888223,3.97844428705571,6.33578698501364,3.13934603844996,10.7185194997195,12.0057734634135,40.9304195524154,15.326058753683,52.250211280031,39.2396660316159,26.1487041776772,25.9296307949206,0.100687479109691,0.0276128967147214,30.730452102639
"DC",0.681277206190863,2.84146967125774,22.6140486293731,65.841076312005,15.8767233865666,8.19039327660653,26.8384131071402,3.59036994738923,0.900106391668338,0.588708212011235,1.55201187815891,13.3777281579813,43.836355912775,39.8433889565153,99,3.7753759195737,66.4378655741411,64.8179650128664,0.102019273141018,0.0085016060950848,39.7879016601776
"LA",0.660858557270433,2.53235687317281,23.9924969780095,46.5558245076947,24.4114519408318,12.1139535946985,41.2944006555634,5.85691686919231,3.00565931024414,1.47863227529794,5.07248090101121,14.1833197145658,48.348516637504,27.5220435612786,93.8170402958002,9.28100260396202,47.6145171646554,44.2729979770378,0.148318036893009,0.0158965959773653,24.1662987042625
"MS",0.686186659544162,2.31969448990726,24.5499448614802,24.7576976940293,25.0874935406127,12.4494328848153,42.439965229922,6.15896583134783,5.05505189577864,2.50477638931547,8.54405765655392,14.5121839708895,49.471858584498,14.6350083670148,49.8905120197872,22.3673873192309,23.156008090553,26.6659035158122,0.142869191025046,0.0225459141998603,22.7737776380884
"GA",0.594319793938486,2.09851451610238,24.8859104830713,26.1711825755894,18.3235271314894,9.09344242247155,28.1749610648884,4.55997655928374,4.40441406088734,2.16803977784599,4.62147553006334,16.1844999493766,50.1457682078154,17.4034211549817,52.7388982205064,13.2965460691454,26.0131710702558,26.4647421848465,0.0956917700274351,0.0108500904598037,109.075994989871
"FL",0.542413405345936,1.81063746174678,25.7025551952175,25.2679864716794,20.3745531343077,10.1112420814247,31.224246288733,5.23678076512437,6.73920832197717,3.34196680985022,8.15139399149822,16.7715201728153,51.791666374449,16.6557891280428,50.9188212232341,9.07752316072341,24.9788422036438,25.7813231589701,0.0948191143228917,0.0116585839560285,141.004930476112
