"","EIFRadj","crudeCFR","cumAsctRate","rcnt2wAsctRate","pctEstTotalCases","pctEstTotalCases_L","pctEstTotalCases_U","pctTotalCases","pctEstInfection","pctEstInfection_L","pctEstInfection_U","cumAsctRate_L","cumAsctRate_U","rcntAsct_L","rcntAsct_U","testPosRate7","rcntAsct1w","rcntAsct4w","deathRateTot","deathRate4w","cvDR"
"Hidalgo",0.607331450865865,3.18721502415241,18.8195743183813,40.9468568848874,54.3696118827869,26.9238560300664,91.4003028231766,10.2321295148965,5.08314279249788,1.6929857316813,8.24336759640728,11.1948529696796,38.0039527156515,23.1304393104716,79.3843928744994,NA,51.8611566491684,31.3961105141743,0.326119969189516,0.00646696822755414,94.4291839094225
"Webb",0.577701106689213,1.80163702043989,28.1293312589808,1.65893033441806,56.3549503613254,28.9215299613065,105.908739715928,15.8522706679714,12.9536483180751,5.67957590990127,33.2168097281409,14.9678588476181,54.8113142326144,0.79207623265253,2.80416101191642,NA,1.50987357087419,2.47679697108725,0.285600376934508,0.00543655539849951,82.0843288711265
"El Paso",0.63586850005133,1.97915813153171,31.1795744414749,20.4964429518334,51.2117795832031,25.9076410100658,86.3898802595786,15.9676149379489,3.78890311867617,1.43788966050294,6.14831436126014,18.4832006827309,61.6328400248599,11.087960942083,37.7597084102769,NA,21.8253270773598,21.9039042651998,0.316024349456086,0.0112993275116026,95.9597851352455
"Nueces",0.61586197954463,1.85420006220542,32.2845414055886,34.4671697867004,35.7374954014887,18.3386920760705,57.7657285703054,11.5376865002139,3.65384517366215,1.90206567055508,3.65384517366215,19.9732380873058,62.9144458740819,28.3420675663088,66.6428136495741,NA,34.4669474772445,34.4675922776337,0.213931790264033,0.0071770665120837,92.2840522249195
"Bexar",0.622049102654055,1.60240199369155,37.1661277024909,28.6117852253832,29.4641577982925,14.968201560586,49.7890921727354,10.9506865137768,3.02904342420989,0.679736132650851,5.43970721377836,21.9941477859953,73.159667642451,19.2121737889659,56.2913787478265,NA,27.2527724328627,30.8485448641318,0.175474019019672,0.00684776659588963,102.399167608101
"Lubbock",0.623010446955921,1.60294418319362,38.6170605417739,18.5401617807174,41.2000395920475,21.5964822550956,69.4503253436616,15.9102442324958,2.00441408716923,0.803019969492632,3.75749345952959,22.9088116632529,73.6705359908409,12.7164799467576,38.3179082375259,NA,18.487408065536,17.9274759061661,0.25503233445669,0.00162648172485134,239.370002766414
"Harris",0.657403179610535,1.58201413931504,40.3948656688313,33.2471992061539,20.6882943938951,11.3073140193781,35.582746448944,8.35700872958629,0.622713901218935,0.503279518021338,2.107299033422,23.4861261807808,73.9079919003251,14.5486400549904,48.9104037438374,NA,32.0985973230437,35.4737914135463,0.132209059725847,0.00712975450871841,65.1469045599942
"Tarrant",0.571381396527214,1.33149517678626,42.0824815569477,29.7062633745084,29.2662093365048,14.8941928110338,44.9081949895455,12.3159471464523,4.19455898502498,0.457560503407821,4.19455898502498,27.4247209208018,82.6895911897188,20.3315854539663,55.572922442122,NA,29.104052296086,30.7893552634448,0.163986242230558,0.00570762293812121,107.824028456577
"Dallas",0.607785731418096,1.3337081772878,44.6814683863359,32.9153845782707,25.3514509655392,13.4239298168711,42.0936349446302,11.3274005486448,2.0845400799107,0.585712716730297,3.39792588582674,26.9100080417024,84.3821496623787,19.9619084172678,57.9636598477195,NA,32.0948283474281,34.487257525491,0.15107446739142,0.00379107822814102,116.650369837304
"Travis",0.598194533749161,1.20992208926968,48.187904968411,40.7850026684168,13.6938838767341,7.94285555652081,22.949714357055,6.5987957490052,1.43793193215131,0.481204321972756,2.64381489107209,28.7532805260239,83.0783803387664,19.8808144412897,56.2064978832021,NA,38.5833276750989,37.4374822154287,0.0798402873930024,0.00320322115919769,134.159517917
"Williamson",0.551427496848476,1.01744186046512,52.9215656492532,66.3149262740645,15.1402106120885,9.26384483080663,26.3808885787129,8.01243649851161,1.99276247993012,0.89521240690445,5.05861470235141,30.3721251640362,86.4914799939924,50.1115820791766,88.3873728684252,NA,66.3789712144184,66.1654413450441,0.0815218829790425,0.00141163433729944,158.294610693162
"Fort Bend",0.556372742587763,0.989772846383062,54.4658180712745,53.2661789913155,15.5630224537877,10.1257210171638,27.2826325448274,8.47652749607163,1.97147318664715,0.944179484628734,5.85250638377255,31.0693166509649,83.7128287625475,39.8936050222944,90.561854139675,NA,50.6556537641701,57.2744041655005,0.083898367472311,0.00317316064570011,81.9313925363436
"Montgomery",0.62769147767521,1.06966121050628,55.3615963271419,31.2258187711215,16.060131622394,10.5797090728803,28.5398424515571,8.89114523839743,1.47040940429255,1.06337122463917,4.77033909175046,31.1534489144047,84.0396004951473,14.5986846673656,41.1829971188215,NA,26.5370529265426,32.914300698091,0.0951051317849135,0.0065998223124762,95.6861538420586
"Denton",0.605393845506587,1.0061877858488,59.0689882862935,72.5634756025282,14.6499959438778,9.50721355637206,24.9680832419181,8.65360438803163,0.766309367935397,0.348531097474774,2.64813660538963,34.6586652414847,91.0214579352925,41.0339811645862,92.7019389033269,NA,66.7720447821318,40.7963988863966,0.0870715103880502,0.00209530372591565,96.1779905725193
"Collin",0.637397529678716,0.911931849775909,68.6060520260538,77.7842952039767,13.0394685551496,9.22304348719327,21.2862261143275,8.94586458086686,0.0750705765845442,0.0750705765845442,0.276144907966374,42.026541167133,96.9947132233379,45.4269081191447,90.3513031575163,NA,79.0540487883137,81.2946791306693,0.0815801883507471,0.00228822479520388,61.5419703947353
