"","EIFRadj","crudeCFR","cumAsctRate","rcnt2wAsctRate","pctEstTotalCases","pctEstTotalCases_L","pctEstTotalCases_U","pctTotalCases","pctEstInfection","pctEstInfection_L","pctEstInfection_U","cumAsctRate_L","cumAsctRate_U","rcntAsct_L","rcntAsct_U","testPosRate7","rcntAsct1w","rcntAsct4w","deathRateTot","deathRate4w","cvDR"
"Mexico",0.667650044808886,9.00535150694427,7.11893595619211,8.4668193525874,23.9535031945257,11.8867008333736,40.4997060135322,1.70523455168271,1.30687395921277,0.646968915662412,2.17677816838103,4.21048624677162,14.3457345783872,5.00769309708099,17.0619238468826,NA,8.42375678335328,8.53598818081987,0.153562365396894,0.0147732093668214,37.2436805394478
"Bulgaria",0.625178229387462,4.01516268006539,12.1020503233493,7.16507828362366,34.4409318581287,17.0909887416278,58.2441609447459,4.16805890530115,11.2565538767952,5.5812032462165,19.0155955860888,7.15618327690434,24.3874650455371,4.23685467084824,14.4387183594234,NA,6.95632420010601,7.50184141866003,0.167354345648794,0.0281566722384783,50.3503820284391
"Ecuador",0.673440527641693,5.33380454060563,12.3164506086,37.873984453767,14.2814957470546,7.08886819302137,24.9464265195897,1.75897336985529,0.297938025278687,0.130237970702877,1.2827064589453,7.05100335101711,24.8131764050418,13.1875758817039,76.3218171568341,NA,38.7355371936147,36.1903841494802,0.0938202014693855,0.00521479156633517,79.6146158872856
"Peru",0.558984243766482,3.44964258796683,14.9775637756053,15.5453587522845,29.4827863900014,14.6549395888448,46.7963590881172,4.41580313438794,7.25873377020723,3.60571944680359,9.18893911967129,9.43621089425571,30.1318412649699,9.02078598779473,30.5935940329313,NA,15.5225376500321,15.2627131490788,0.15232942552462,0.0168161252214749,177.92802414926
"Belgium",0.489792109206962,2.76235665691286,16.9799886900155,22.8171190024685,41.7552269567209,21.0342784664699,62.5012910485995,7.09003281474152,12.3645256670803,6.16042809647705,12.8766652112815,11.3438181768573,33.7070407527576,21.6762630523441,45.9799519292146,NA,22.8171190024242,22.817119002562,0.195851993435318,0.00699347604877443,171.939272788287
"South Africa",0.606029314065732,3.36927250102284,17.6364333470338,12.4793630279199,14.8388640550968,7.36364682433375,25.0276482762654,2.6170463685341,1.71299760471513,0.849516499845523,2.81538900993148,10.4566211720976,35.5400853811438,7.39901472989375,25.1478073138359,NA,12.1628218738231,13.2284400253045,0.0881754236340362,0.00538950375700155,57.9241419821922
"United Kingdom",0.545316096878723,2.94370509937938,17.8187099754163,12.0909520166782,35.5237907787245,17.6442229877189,54.1761919867358,6.32988125113459,7.58680286984051,3.76606941870906,7.58680286984051,11.6838799830825,35.8750921224496,8.08626042010385,24.3736939434802,NA,11.4256631628043,12.2436644715012,0.186333037174308,0.0102146950308618,146.831667432908
"Iran",0.669423814073248,3.47193716952315,18.8479737675033,71.1999592411272,11.3332582678676,5.72052441049814,19.1683127829996,2.13608954533108,0.242872359166277,0.174069978267964,0.400432716944788,11.1438579363416,37.3407994101204,38.9629386948042,98.9999999999931,NA,72.3598121398143,67.8614249180892,0.074163686898648,0.00278361070321472,48.855710763233
"Canada",0.497106566554731,2.43795083651465,20.0530421629154,72.6224866599819,12.3255623352164,6.2358568597681,15.9683639448203,2.47165021189736,3.3175326544403,1.75195575184261,3.3175326544403,15.4784185808784,39.6360960086129,56.0890778925679,98.9999999999975,NA,74.1981769613631,69.4096757948125,0.0602576170166677,0.00295100071802338,86.7832227886101
"Hungary",0.748492086417205,3.27107015310433,20.2270038476236,33.6748839061476,27.1873194362729,13.4914517503309,43.8527005353024,5.49918014844063,2.32463319644254,1.1474303356104,2.32463319644254,12.5401174416013,40.7604774505141,18.741899082959,67.8599933260228,NA,34.2976854903787,32.7569026011782,0.17988204050108,0.0360362965012783,65.0140653766203
