"","EIFRadj","crudeCFR","cumAsctRate","rcnt2wAsctRate","pctEstTotalCases","pctEstTotalCases_L","pctEstTotalCases_U","pctTotalCases","pctEstInfection","pctEstInfection_L","pctEstInfection_U","cumAsctRate_L","cumAsctRate_U","rcntAsct_L","rcntAsct_U","testPosRate7","rcntAsct1w","rcntAsct4w","deathRateTot","deathRate4w","cvDR"
"Mexico",0.668840480975559,8.95432731884324,7.12480286202089,8.8329782263751,23.3881384486654,11.6061438918189,39.5428184273179,1.66635875756392,1.68915862417158,0.836130124057898,2.82435252944955,4.2140616775377,14.3575572825572,5.22438834402661,17.7997894561798,NA,8.87573581333156,8.73152106684318,0.149211217458483,0.019259963248908,34.8502843700335
"Ecuador",0.565110567415001,5.46864065705615,9.82994147040058,16.2258163194874,17.1530340478694,8.50938010399837,26.7625670449288,1.68613320730345,3.51619724901783,1.72288595617647,3.6859504401621,6.30034183369921,19.8149945906303,11.0811942755017,32.7137203512911,NA,18.0919643287003,16.6699920987555,0.0922085661067212,0.005847934030239,146.188197044137
"Peru",0.557711445379679,3.49637118326371,14.4596207276359,13.5738653318853,28.8944039084832,14.3393286185816,46.8969691651534,4.17802121667788,7.65033676288747,3.7761560725783,10.9483448203414,8.90893652842356,29.1367980176129,8.92193742579584,27.3533952900113,NA,13.4826196212459,13.750206147867,0.146079129850569,0.0170960351163266,123.058946734973
"Belgium",0.490648078978934,2.83020428628331,16.6498360344182,22.1058165168575,40.9003095273175,20.4928128703411,61.8866598619125,6.80983447386788,11.8879919930621,5.78677919418217,12.9022163478491,11.0037195238241,33.2303550369292,20.7391118899546,44.5465696476075,NA,22.105816516858,22.1058165168555,0.192732227168207,0.00769542345887446,168.260300658773
"South Africa",0.599650683881691,3.33158795584283,17.6237481804521,15.0800104051615,14.7304477531935,7.30984625346443,24.8499867624267,2.59605701787589,1.92011842289781,0.952121658034661,3.1719560915634,10.4469150937381,35.5145228484869,8.93906798102726,30.3885058164595,NA,14.8729467644347,15.5436708393678,0.0864899229343655,0.00762829951917805,61.8945520758788
"Iran",0.659389243408233,3.60317824654126,17.7867013161801,55.7593932114574,11.4030533636806,5.68272295530396,19.1163087222583,2.0282270427225,0.485999881111631,0.235766237614131,0.641801845022583,10.6099303594156,35.6911124943978,39.3072293840595,98.9999999999993,NA,57.4294696299542,52.3372907758226,0.0730806355938443,0.00263164582080352,51.603711066567
"Canada",0.464777288484111,2.49699005453313,18.3399631132242,75.8587190069373,12.9650034348025,6.57471688671702,16.9636276285769,2.37777684757103,4.12885353094686,2.18131404141655,4.12885353094686,14.0169125356503,36.1654636776054,57.9896520545319,99,NA,77.9088848065769,71.6621729387355,0.05937285140284,0.00404158793990159,88.9938487602675
"Hungary",0.730924613941468,3.42854533117595,19.7451259810394,33.3808177397529,24.0457814049247,11.9324930280077,39.9480012067065,4.74786983152773,1.23666034690946,0.609032841448087,1.35396236213788,11.8851248826203,39.7894205375492,13.5182294947149,67.2674054452561,NA,33.9636763151674,32.4371770546785,0.162782869439155,0.0282817811223499,69.9513912374268
"Italy",0.673260638644276,3.26832223849451,19.8750793954609,51.3481726816232,25.3171520997549,12.5798233335155,43.3411398769947,5.03180408049586,1.13324288061565,0.570077034752002,2.41680414232908,11.6097640596821,39.999004334902,18.9864975797428,98.9622843579059,NA,52.5006716788601,48.9748685259725,0.16445557176032,0.0141618281934237,63.7605760977725
"United Kingdom",0.64472537630553,2.95297581991307,20.3349376921404,12.4473944579118,30.6821779533915,15.2414835178238,51.9798410303118,6.23920176941382,3.38402569049347,1.6796032476205,5.78511781120084,12.0031182199566,40.9356593281587,7.22064200240504,25.1373069503269,NA,12.7137248946683,13.7075376411813,0.184242119606379,0.0182540657647773,127.403273016408
